,IND_diagonal_aec_alpha,IND_diagonal_aec_beta,IND_diagonal_aec_delta,IND_diagonal_aec_gamma1,IND_diagonal_aec_gamma2,IND_diagonal_aec_theta,IND_diagonal_dwpli_alpha,IND_diagonal_dwpli_beta,IND_diagonal_dwpli_delta,IND_diagonal_dwpli_gamma1,IND_diagonal_dwpli_gamma2,IND_diagonal_dwpli_theta,STD_diagonal_aec_alpha,STD_diagonal_aec_beta,STD_diagonal_aec_delta,STD_diagonal_aec_gamma1,STD_diagonal_aec_gamma2,STD_diagonal_aec_theta,STD_diagonal_dwpli_alpha,STD_diagonal_dwpli_beta,STD_diagonal_dwpli_delta,STD_diagonal_dwpli_gamma1,STD_diagonal_dwpli_gamma2,STD_diagonal_dwpli_theta
63,0.391029671,0.290698995,0.28108406,-0.064891634,0.186692433,0.293426952,0.345142582,0.157373973,-0.033279341,-0.091893698,-0.121995091,0.149136594,0.425025978,0.27428418,0.091267012,0.014695862,0.087688774,0.364613572,0.235644934,0.125223199,-0.081843561,-0.106880951,-0.173027227,0.261344928
64,0.324857557,0.249701618,0.262260636,-0.071646755,0.11441686,0.333721993,0.285411169,0.087392769,0.018376632,-0.058647313,-0.07502398,0.084325087,0.355363594,0.198745092,0.174778153,0.037593712,0.07740095,0.362491907,0.199228018,0.085928873,-0.016292241,-0.069635648,-0.082948745,0.206234385
65,0.454515077,0.353264779,0.392359963,-0.179333678,0.155035663,0.325836142,0.42378397,0.113628076,-0.090410354,-0.085919323,-0.151499574,0.201345344,0.466257364,0.315508239,0.182928115,-0.12669743,0.006981969,0.465741737,0.30747862,0.070690837,-0.163014353,-0.123657124,-0.119068372,0.355546707
66,0.337374867,0.203889179,0.171044742,-0.122260384,0.055400977,0.226679604,0.316305822,-0.009722602,-0.062045993,-0.156565473,-0.197341509,0.08319219,0.358270854,0.202709943,0.091403038,-0.072727528,-0.013659032,0.309330884,0.203588715,-0.050525915,-0.172610693,-0.173643191,-0.183824252,0.198785029
67,0.35936916,0.229699291,0.355933959,-0.092268138,0.206272633,0.378255046,0.347833363,0.056081074,-0.050592363,-0.089533156,-0.123403819,0.14785773,0.368096781,0.228859371,0.216452535,0.023725666,0.06342702,0.459741153,0.2541072,0.083230482,-0.053631116,-0.069094111,-0.09617173,0.272550713
68,0.295251233,0.267663996,0.271303648,-0.139162878,0.165510333,0.276198966,0.271372501,0.119818155,-0.081533683,-0.082158964,-0.110579193,0.206447093,0.334906091,0.217787514,0.237738165,-0.071222935,0.072790666,0.369853092,0.189068775,0.105206354,-0.114132198,-0.096662096,-0.161526999,0.357081798
69,0.394079759,0.37374419,0.389340166,-0.171644639,0.083961778,0.282685967,0.287418212,0.164250373,-0.06490603,-0.14158568,-0.163055489,0.15651039,0.428988611,0.384185392,0.195525529,0.023063581,-0.107232377,0.358227825,0.229154074,0.184903901,-0.101029061,-0.162822264,-0.057061771,0.272125605
70,0.356756938,0.32802157,0.191693538,-0.111198819,0.262901548,0.313840597,0.276126161,0.038892154,-0.079089437,-0.107771329,-0.14484014,0.19109131,0.364370432,0.311510589,0.162153089,0.013401611,0.091510187,0.396952124,0.208772697,-0.086250975,-0.01614644,-0.12569122,-0.044436232,0.331511892
71,0.237247266,0.22388482,0.274088284,-0.061211918,0.202196827,0.262548272,0.13055419,0.001948793,-0.170318006,-0.322386258,-0.335909214,0.148993615,0.314169286,0.193532483,0.110484496,0.031692341,-0.027883787,0.316264426,-0.023490434,-0.049885762,-0.28284307,-0.329202012,-0.284254655,0.243595295
72,0.356159267,0.296837328,0.326566164,-0.163643698,0.070794807,0.338621874,0.267379044,0.123885167,-0.119011852,-0.14312334,-0.166369492,0.122616114,0.40067156,0.265944324,0.200510416,-0.103127401,0.055640615,0.387024982,0.175175108,0.000817544,-0.132423528,-0.16423666,-0.150469768,0.250815841
73,0.306309296,0.331238406,0.160306256,-0.150194976,-0.008980351,0.297252987,0.306041994,0.132826201,-0.195621467,-0.168140107,-0.207620416,0.196762201,0.319169011,0.283438003,0.083450881,-0.107076037,-0.067496091,0.355882709,0.183498154,0.087732126,-0.195061224,-0.154537937,-0.207069214,0.245641526
74,0.521898822,0.418404078,0.265477994,-0.153709028,0.137844234,0.253337443,0.379891579,0.242739682,-0.018373805,-0.082849589,-0.1422044,0.133972204,0.470369928,0.392384824,0.18514071,-0.059736876,0.039538938,0.364638225,0.320994596,0.187274657,-0.0810699,-0.104742516,-0.129530041,0.278027692
75,0.323966721,0.288714285,0.215056219,-0.17904054,0.098953345,0.175670132,0.191796085,0.086317402,-0.111078735,-0.20454985,-0.23087323,0.04249835,0.348033352,0.270906009,0.065857965,-0.117262856,0.019548056,0.186653466,0.11102497,0.013108518,-0.151874055,-0.233443895,-0.226647814,0.181443635
76,0.408360673,0.374916683,0.181128472,-0.019653138,0.128167504,0.210313065,0.25364808,0.139376522,-0.026939778,-0.077167339,-0.112896417,0.147153685,0.450928466,0.305957998,0.085642529,0.055476876,0.057668372,0.280021085,0.128473664,0.011626334,-0.139588552,-0.089400236,-0.042467,0.301624971
77,0.421658429,0.246110687,0.329085511,-0.076127104,0.271153834,0.40766876,0.372891231,0.097682894,-0.050576245,-0.13182505,-0.161685886,0.259641379,0.424142609,0.240889434,0.197159933,0.022087242,0.120886992,0.46584257,0.267778541,0.091727052,-0.036419091,-0.180622494,-0.079989978,0.400857359
