,IND_diagonal_aec_alpha,IND_diagonal_aec_beta,IND_diagonal_aec_delta,IND_diagonal_aec_gamma1,IND_diagonal_aec_gamma2,IND_diagonal_aec_theta,IND_diagonal_dwpli_alpha,IND_diagonal_dwpli_beta,IND_diagonal_dwpli_delta,IND_diagonal_dwpli_gamma1,IND_diagonal_dwpli_gamma2,IND_diagonal_dwpli_theta,STD_diagonal_aec_alpha,STD_diagonal_aec_beta,STD_diagonal_aec_delta,STD_diagonal_aec_gamma1,STD_diagonal_aec_gamma2,STD_diagonal_aec_theta,STD_diagonal_dwpli_alpha,STD_diagonal_dwpli_beta,STD_diagonal_dwpli_delta,STD_diagonal_dwpli_gamma1,STD_diagonal_dwpli_gamma2,STD_diagonal_dwpli_theta
37,0.150884572,0.134550999,-0.124245222,-0.050324233,-0.041274026,-0.034334631,0.117994673,-0.023003317,-0.024671648,0.022003586,-0.149656117,-0.146707939,0.11164929,0.136056531,-0.163723577,-0.060947386,-0.020572729,-0.000119571,0.112044693,0.011253052,-0.082795427,-0.171103183,-0.210222239,-0.414704363
38,0.045794435,0.01295485,-0.165736659,-0.028607052,-0.061129626,0.069184313,0.01281462,-0.083342327,-0.155839526,0.001687671,-0.01978494,0.00567253,0.016123923,0.008243849,-0.100397017,-0.074749103,-0.02984113,0.122278247,-0.01858645,-0.056354903,-0.170535623,-0.1249653,-0.08645228,-0.054710101
39,0.006588861,0.040505803,-0.181312301,-0.01845434,-0.08438795,-0.039077225,0.054489975,-0.118730349,-0.207452646,-0.152693767,-0.396643085,-0.065364472,-0.026284297,0.033759508,-0.064100715,-0.135137931,-0.048674825,-0.020333744,0.007091753,-0.086800335,-0.192212206,-0.50678307,-0.575721737,-0.157813758
40,0.136152606,0.082022157,-0.015653634,0.038741867,-0.039688275,0.043421426,0.113144572,-0.040635599,-0.11852755,-0.186202966,-0.21513157,-0.057439206,0.156845798,0.076058372,0.00702774,-0.096263338,0.044467258,0.053627685,0.090159091,-0.015722843,-0.079329505,-0.477081316,-0.340575962,-0.235454018
41,0.149414791,0.114412102,-0.07354458,0.02921617,-0.081877109,0.02450596,0.103945262,-0.062460657,-0.042804319,0.025546541,0.039914391,-0.020413693,0.121439198,0.114494696,-0.030503382,-0.022011287,0.028638617,0.072958317,0.083203707,-0.018823354,-0.019385228,-0.09041376,0.005517588,-0.084796491
42,0.12664217,0.069004682,0.026616982,-0.035258541,0.031011785,-0.072965355,0.070157608,-0.065781859,-0.163413206,-0.187834434,-0.092763818,-0.210925342,0.085601956,0.06497665,0.028397504,-0.164297567,0.014175966,0.026365506,0.02813653,-0.039875475,-0.13412265,-0.588098023,-0.209814515,-0.426388089
43,0.169004817,0.118058238,-0.083217376,-0.078012966,-0.065718318,0.056275409,0.060193812,-4.95E-05,-0.109912977,-0.105853442,-0.256884167,-0.073590683,0.092048932,0.110664449,-0.009849007,-0.112700927,-0.006093704,0.016311562,0.043617542,0.040279255,-0.082017516,-0.547116989,-0.381997756,-0.111049498
44,0.131877271,0.095114909,-0.107759609,-0.024780497,-0.007476195,-0.007336782,0.045994289,-0.089301255,-0.129779101,-0.147131577,0.029536985,-0.03701466,0.129506525,0.09085628,-0.06145169,-0.141407731,0.044256065,0.033389886,0.012658655,-0.064579748,-0.093547472,-0.418119122,-0.036668297,-0.079724811
45,0.049030109,0.066285203,0.020476261,-0.077149318,-0.006496023,0.068255628,-0.012411989,0.083302142,-0.09176294,-0.198076379,-0.188687404,0.004977864,0.043486783,0.057693409,-0.0030662,-0.08902726,-0.007941372,0.131673428,0.001765235,0.04766948,-0.080650713,-0.804939955,-0.279093657,-0.00348771
46,0.027849905,0.069820637,-0.037501026,0.000362881,0.022572344,0.130106989,0.047876219,-0.075778236,-0.135958541,-0.029730604,-0.201181963,-0.026943298,0.020155493,0.066837962,0.046204947,-0.023770148,0.001614841,0.115827831,0.013655941,-0.043869965,-0.113292368,-0.323762635,-0.310534092,-0.040726409
47,0.128882272,0.125701262,-0.093680879,-0.059130436,-0.026570345,0.063218707,0.113005711,0.014793125,-0.115225837,-0.146000866,-0.267060905,-0.203993757,0.164176247,0.11422803,-0.056546244,-0.091127941,0.022334634,0.044111985,0.096619661,0.01754153,-0.154843365,-0.589161988,-0.38481478,-0.269851884
48,0.129647363,0.154520157,-0.015433596,-0.090260113,0.000481425,-0.004028994,0.052770314,0.048811327,-0.155727775,-0.214954968,-0.310796147,-0.075749966,0.10385488,0.145776087,0.019821346,-0.106062353,-0.018757646,-0.013248819,0.057357589,0.050817875,-0.154032183,-0.711291723,-0.428147069,-0.209332178
49,0.100264764,0.102149367,-0.213069847,-0.060784927,-0.042505197,0.000399838,0.019874894,-0.019494128,-0.102155819,-0.179714503,-0.464644628,-0.066164167,0.120405859,0.094329051,-0.131873391,-0.095087682,-0.018263715,0.017933459,0.01855662,-0.02694117,-0.116739899,-0.795383595,-0.649963096,-0.181155588
50,0.105942804,0.123692081,-0.028938978,-0.073014227,-0.025880517,0.116621716,-0.010056993,0.062391898,-0.115392042,-0.089407694,-0.183719684,0.092046595,0.139242693,0.1085179,0.023952413,-0.129157538,-0.016816012,0.152365934,0.009828001,0.038830857,-0.129021128,-0.238747477,-0.256582184,0.043556417
51,0.060978011,0.166793045,-0.132454092,-0.062225646,-0.155639956,-0.041387687,0.084920563,0.003331963,-0.065371658,0.035881043,-0.454375602,-0.004992601,0.034239115,0.165843879,-0.026409838,-0.114095846,-0.06839523,0.043028656,0.071189036,0.041050472,-0.020561166,-0.367498424,-0.609090314,-0.08713585
52,0.096624485,0.125302731,0.033108223,-0.144121204,-0.054722921,-0.108504283,0.040532922,0.025504284,-0.059812926,-0.089175498,-0.209908791,0.008658891,0.043160451,0.115183649,0.104394217,-0.187393059,-0.064705322,0.068699037,0.019429983,0.035164172,-0.058950307,-0.536481038,-0.299850315,-0.041158033
53,-0.048991406,0.117915455,0.018652159,-0.078654365,-0.064886636,0.062108152,-0.05496304,0.047266367,-0.061907697,-0.210732071,-0.323882237,-0.076281805,-0.026648474,0.115367376,0.042752185,-0.093724827,-0.057950181,0.053371913,-0.052826466,0.041144068,-0.040846392,-0.688283656,-0.415024645,-0.238878836
54,0.068591948,0.123126739,-0.090839018,-0.101281905,-0.067038414,0.021583861,-0.016391282,0.030283915,-0.172115112,-0.09464781,-0.357772699,-0.086158313,0.077068854,0.114723802,-0.034481281,-0.133244229,-0.040791228,0.051959981,-0.003016826,0.038270119,-0.135808871,-0.571574267,-0.509754764,-0.179202556
55,0.074307802,0.128438337,-0.016398464,-0.007881394,0.003868183,0.034603593,0.0879944,0.03323858,-0.108829933,-0.035232918,-0.092863703,-0.030336863,0.095840301,0.118480986,0.014077466,-0.0815961,0.037757598,0.0565991,0.063810596,0.030438561,-0.112535336,-0.241062804,-0.151889551,-0.289072383
56,0.048471448,0.107004552,-0.085746665,-0.022874918,-0.010674421,-0.053750455,0.046190281,-0.011322799,-0.171120835,-0.171746062,-0.069931984,-0.16012439,0.063447634,0.106969806,-0.067663641,-0.010544935,0.024152873,-0.032485918,0.063217693,0.014771008,-0.143672259,-0.646157848,-0.143030207,-0.27072142
57,0.060076262,0.235725556,-0.133794682,-0.085632709,-0.032291979,-0.052627605,0.004429327,0.03637802,-0.044883182,-0.046474811,-0.087512385,-0.059115881,0.063451882,0.227841243,-0.009803854,-0.127823,-0.026456512,0.047176845,0.027737027,0.055695358,-0.019771914,-0.470765907,-0.137826391,-0.11233296
58,0.080169003,0.09119174,-0.035841831,-0.081585755,-0.038489404,-0.033985081,0.074979072,-0.032152766,-0.20118757,-0.077073992,-0.232166202,-0.031358574,0.097470576,0.086267636,0.037998026,-0.117901097,-0.0291155,0.050304268,0.049294175,-0.001661035,-0.158859568,-0.362482495,-0.33376664,-0.185448338
59,-0.014366077,0.139673795,0.032108807,-0.025037707,-0.046277795,-0.024400004,0.033292238,0.049993685,-0.021192526,-0.133759403,-0.445894547,-0.045629727,-0.030950644,0.141730846,0.069114105,-0.065235332,0.006539663,-0.044746573,0.058638573,0.078356213,-0.016648139,-0.708173286,-0.597888968,-0.111320811
60,0.064775614,0.136096525,-0.068273286,-0.095432205,-0.033222953,0.059564092,0.094161148,0.072887292,-0.05941813,-0.107537594,-0.394083787,-0.073355569,0.05246602,0.127526682,-0.10568886,-0.103123234,-0.043516319,0.054605343,0.073571385,0.058541679,-0.032038596,-0.400267301,-0.514281925,-0.121220569
61,0.03053524,0.066208515,-0.105509754,-0.016987514,-0.078131112,0.061089502,0.009058213,-0.032110045,-0.068929892,-0.098539375,-0.53366737,-0.064610967,-0.004542699,0.055876736,-0.081391729,-0.093404067,-0.041603416,0.029906028,-0.041874131,-0.036081618,-0.050678928,-0.355242492,-0.720062276,-0.141743472
62,0.101569879,0.081704158,-0.003939877,-0.02210415,-0.028109442,0.000486516,0.030754276,-0.113488975,-0.273244828,-0.068698885,-0.451948368,-0.091048607,0.055234503,0.077113615,0.110066027,-0.087400367,-0.005047027,0.031567202,0.023288264,-0.042018436,-0.227081167,-0.476077898,-0.668778271,-0.274777614
63,0.062746974,0.104907473,-0.054488865,-0.033844713,-0.033076326,0.05348805,0.062739801,-0.031249684,-0.07840559,-0.178495812,-0.381997081,-0.017788677,0.06010738,0.096223989,-0.010669158,-0.121401136,0.007975323,0.071208363,0.066870923,0.000594386,-0.078801825,-0.759766493,-0.540420185,-0.129981205
64,0.05161325,0.060207908,-0.088303222,-0.055101858,-0.080188846,0.008728849,0.025452649,-0.01937088,-0.114119806,-0.079606517,-0.243745754,-0.098655424,-0.017046206,0.056474134,0.000652661,-0.094761555,-0.0093675,0.095761714,0.003823257,-0.019973055,-0.122285814,-0.542210969,-0.344557363,-0.132575238
65,0.064246086,0.10249626,-0.005360891,-0.117987783,-0.054456597,0.045279328,0.100950065,-0.053703782,-0.071696775,-0.1453348,-0.322771633,-0.060408174,0.088798163,0.094759911,-0.01897371,-0.167351858,-0.065338894,0.068530703,0.077028683,-0.063688306,-0.055640372,-0.369232378,-0.452209543,-0.115277799
66,0.063629531,0.021772572,-0.172880363,-0.017990205,-0.052940666,0.01787309,0.02624206,-0.073823096,-0.123687397,-0.040526836,-0.340388499,-0.124670124,-0.009934392,0.013708566,-0.127772025,-0.040977896,-0.018084157,0.031908179,0.016957323,-0.045505673,-0.117922749,-0.348312168,-0.517913625,-0.222155849
67,0.052506404,0.066021164,-0.046000437,-0.071271315,-0.004462747,0.148689965,0.085580871,-0.036764858,-0.201819581,-0.105854932,-0.159137781,-0.045554545,0.100151906,0.062248525,-0.023542245,-0.131016346,-0.022899049,0.138502355,0.06216806,-0.023140944,-0.225143376,-0.244751682,-0.236984153,-0.151378566
68,0.030439478,0.026436555,-0.08392944,-0.038317237,-0.013615149,-0.002568901,0.014106407,-0.060022806,-0.208034592,-0.256144319,-0.426530135,-0.008329947,-0.003674078,0.018024274,0.016797084,-0.147952865,0.011287455,0.039416135,-5.85E-05,-0.002595394,-0.212186089,-0.783927452,-0.601954756,-0.03476395
69,0.061256651,0.167070046,0.007874691,-0.080665185,-0.093354153,-0.010019533,0.021129102,0.065518732,-0.183280896,-0.137206816,-0.362335838,-0.007847354,0.053464256,0.156124622,0.021514116,-0.14156728,-0.087976429,0.012896674,0.017260197,0.061475405,-0.164533648,-0.302813643,-0.476211665,-0.207176711
70,0.047747224,0.09609969,-0.167627414,-0.065193942,-0.01897466,-0.003807277,-0.022455155,-0.105156581,-0.081336582,-0.09314621,-0.077379082,-0.01911554,-0.072191524,0.090515926,-0.13938551,-0.093871115,0.019920196,0.087869098,-0.010800572,-0.10779429,-0.050317743,-0.444131219,-0.17937267,-0.142929467
71,-0.061605687,0.058351222,-0.086891161,-0.029118267,-0.033680452,0.006332902,-0.084684768,-0.048184612,-0.16092798,-0.141966636,-0.093383617,-0.071490705,-0.046786656,0.053029648,-0.055216625,-0.11980308,-0.0268921,0.033040626,-0.079608046,-0.043105343,-0.12078879,-0.4543759,-0.129199327,-0.216848861
72,0.090153707,0.106475294,0.032401801,-0.053282245,-0.000541917,0.050689523,0.056815116,-0.010356631,-0.089059062,-0.063757298,-0.128402513,-0.062040932,0.079742064,0.098650506,0.101160915,-0.127387322,0.026919977,0.115808577,0.033582487,-0.001627705,-0.065438441,-0.472066582,-0.185516745,-0.091295647
73,0.008290865,0.109420447,-0.146242687,-0.071355528,-0.145894654,-0.098351406,0.032420595,-0.020772919,-0.243364741,0.050270851,-0.188747432,-0.073354961,-0.025945939,0.100665683,-0.026523159,-0.082547915,-0.029449071,0.010306739,0.04224951,-0.013762325,-0.239918462,-0.114844554,-0.313917701,-0.156330922
74,0.191802014,0.130216358,-0.113411596,-0.081096807,-0.058238553,-0.041750494,0.072141646,0.000218629,-0.197533162,-0.130517705,-0.385482139,-0.148892355,0.10218638,0.11871168,-0.054891156,-0.110197567,-0.02895895,-0.024704856,0.05105249,0.006560613,-0.182567543,-0.49475723,-0.550581777,-0.303901221
75,0.04444156,0.082065564,-0.164149245,-0.043203191,-0.01678035,-0.12909802,-0.044199299,-0.015393677,-0.123244437,-0.148696823,-0.136511189,-0.101832426,0.00728719,0.070309926,-0.138658475,-0.140649353,0.018451059,0.006463082,-0.065310398,-7.94E-05,-0.083916533,-0.659215053,-0.241771418,-0.173113034
76,0.10274706,0.144943272,-0.193923476,-0.02817517,-0.031392011,-0.049734842,-0.000920943,0.00397182,-0.103868273,-0.109535295,-0.59360845,-0.001081372,0.133679981,0.138680656,-0.158602319,-0.076718276,-0.004865147,-0.005062014,-0.013691895,0.009633574,-0.07674531,-0.564997725,-0.834015236,0.051340583
