,IND_diagonal_aec_alpha,IND_diagonal_aec_beta,IND_diagonal_aec_delta,IND_diagonal_aec_gamma1,IND_diagonal_aec_gamma2,IND_diagonal_aec_theta,IND_diagonal_dwpli_alpha,IND_diagonal_dwpli_beta,IND_diagonal_dwpli_delta,IND_diagonal_dwpli_gamma1,IND_diagonal_dwpli_gamma2,IND_diagonal_dwpli_theta,STD_diagonal_aec_alpha,STD_diagonal_aec_beta,STD_diagonal_aec_delta,STD_diagonal_aec_gamma1,STD_diagonal_aec_gamma2,STD_diagonal_aec_theta,STD_diagonal_dwpli_alpha,STD_diagonal_dwpli_beta,STD_diagonal_dwpli_delta,STD_diagonal_dwpli_gamma1,STD_diagonal_dwpli_gamma2,STD_diagonal_dwpli_theta
4519,0.342955106,0.156285832,0.277036178,-0.126139944,-0.113449613,-0.126139498,-0.150541979,-0.125836262,-0.12612692,-0.105124947,0.083514441,-0.131867092,0.479330134,0.007011495,0.277894995,0.021532396,-0.142420665,0.349045665,-0.147701646,-0.12575561,-0.126126429,-0.125265791,0.076161521,-0.139248334
4520,0.434770037,0.296000071,0.275818405,-0.114223453,-0.083121447,-0.114223118,-0.138289722,-0.114043908,-0.114243934,-0.093064149,0.048021498,-0.114808061,0.447708136,0.208375876,0.215490544,0.051632488,-0.08744461,0.201958966,-0.159344071,-0.113981413,-0.114227194,-0.104240683,0.058653715,-0.120242164
4521,0.425728783,0.289417053,0.235949291,-0.185010193,-0.14155687,-0.185010023,-0.196268527,-0.184660318,-0.185124595,-0.158373083,0.017179565,-0.148130404,0.402006882,0.226628271,0.262318227,0.077395043,-0.130286491,0.171872275,-0.213469719,-0.184700496,-0.185088531,-0.175830127,0.045672053,-0.158364472
4522,0.335699425,0.283495247,0.310696623,-0.082755718,-0.070925823,-0.082754959,-0.106718621,-0.082529439,-0.082776468,-0.088845974,0.00786304,-0.055300131,0.449457783,0.106053447,0.224636911,-0.102778194,-0.092010999,0.369739894,-0.114669909,-0.082394803,-0.082791748,-0.09397219,0.01250641,-0.076928612
4523,0.395907611,0.258732605,0.264000581,-0.185112372,-0.191084481,-0.185112059,-0.235986925,-0.184878458,-0.185081165,-0.160211197,-0.019081025,-0.186250433,0.480313941,0.202138927,0.298485994,0.11288551,-0.178097111,0.235645688,-0.243473346,-0.184836932,-0.185089597,-0.169863515,-0.008732556,-0.18487155
4524,0.432281445,0.318797673,0.283714952,-0.088155916,-0.103688708,-0.088155672,-0.094581093,-0.089063143,-0.088176265,-0.085389228,0.040126235,-0.072658088,0.518299676,0.228924856,0.237012135,-0.021943587,-0.124715977,0.347993495,-0.108813366,-0.088396299,-0.088189543,-0.104052489,0.059839539,-0.075443522
4525,0.415709185,0.254740697,0.345822764,-0.114419823,-0.120715796,-0.114419396,-0.117812309,-0.114095733,-0.114432529,-0.121501217,0.082368749,-0.076658916,0.466306145,0.169463084,0.289909514,-0.07133966,-0.12475145,0.32469257,-0.117039199,-0.114099575,-0.114415235,-0.135692351,0.096886446,-0.08452109
4526,0.350646249,0.229229534,0.197425295,-0.139849978,-0.113325049,-0.139849662,-0.161761212,-0.140243254,-0.139889901,-0.130751182,0.019546333,-0.086968894,0.355231017,0.065134217,0.135504147,-0.093913991,-0.100094666,0.118814187,-0.158843053,-0.140015012,-0.139889971,-0.146151014,0.021699668,-0.100476305
4527,0.340045402,0.19151645,0.284829136,-0.283570266,-0.264380157,-0.283569919,-0.2462952,-0.284022208,-0.283592344,-0.253026695,-0.048212983,-0.265244345,0.374069749,0.079224639,0.163473379,-0.050220492,-0.265153981,0.30417277,-0.303910268,-0.28369134,-0.283576351,-0.267161609,-0.048149404,-0.266145952
4528,0.447830695,0.230248622,0.285293281,-0.123244969,-0.118074333,-0.123244578,-0.053935158,-0.122332813,-0.123208787,-0.128864581,0.009346503,-0.078641251,0.516479767,0.083444942,0.321503075,0.063725429,-0.118634838,0.328526482,-0.112750847,-0.122345307,-0.12322099,-0.140311532,0.006483562,-0.09062132
