,IND_diagonal_aec_alpha,IND_diagonal_aec_beta,IND_diagonal_aec_delta,IND_diagonal_aec_gamma1,IND_diagonal_aec_gamma2,IND_diagonal_aec_theta,IND_diagonal_dwpli_alpha,IND_diagonal_dwpli_beta,IND_diagonal_dwpli_delta,IND_diagonal_dwpli_gamma1,IND_diagonal_dwpli_gamma2,IND_diagonal_dwpli_theta,STD_diagonal_aec_alpha,STD_diagonal_aec_beta,STD_diagonal_aec_delta,STD_diagonal_aec_gamma1,STD_diagonal_aec_gamma2,STD_diagonal_aec_theta,STD_diagonal_dwpli_alpha,STD_diagonal_dwpli_beta,STD_diagonal_dwpli_delta,STD_diagonal_dwpli_gamma1,STD_diagonal_dwpli_gamma2,STD_diagonal_dwpli_theta
10,0.322698841,0.238705781,0.325505666,-0.038673812,-0.038604081,0.414533196,0.13636241,0.080351896,0.00547066,0.235289485,0.065649045,0.285292206,0.373405301,0.164108376,0.132812143,0.058824128,-0.0521129,0.349165713,0.220785833,0.138263635,0.156132437,0.094696864,0.151499889,0.150720333
11,0.396419052,0.284454038,0.26475863,-0.064015347,-0.005849068,0.460282442,0.451793421,0.097108968,0.037429647,0.26196056,0.04854718,0.330395885,0.450846606,0.217252909,0.115461688,0.129269406,0.05392358,0.479308585,0.446995188,0.182105866,0.364953017,0.208849799,0.142918228,0.323921043
12,0.262973588,0.278876426,0.251397207,-0.02694557,0.018088873,0.455221688,0.152673577,0.161090299,0.065114749,0.104436809,0.178879257,0.329122743,0.325643553,0.209526272,0.159237335,0.120111388,-0.061347063,0.473322728,0.217203395,0.125836649,0.379821384,0.225901423,0.25752041,0.272425412
13,0.324078059,0.370838288,0.197879397,0.162477674,0.148348122,0.314367795,0.299730335,0.323361416,0.102676844,0.244808882,0.087186252,0.26463348,0.316659448,0.205904449,0.060893875,0.192437632,0.089870305,0.328017788,0.310331198,0.195151851,0.271740899,0.128994262,0.193451573,0.150506315
14,0.340944421,0.403755322,0.266632207,-0.058087056,-0.017535179,0.520204228,0.198322103,0.169202146,0.052802998,0.225825315,0.019860794,0.412513191,0.450157291,0.295526041,0.229337431,0.095404579,-0.095185053,0.592772498,0.286604631,0.251659153,0.218117459,0.074452746,0.172366229,0.386821356
15,0.307162983,0.180056689,0.263937509,0.015857993,0.053624533,0.382621066,0.163875298,-0.082969116,0.096211357,0.310598123,0.257400453,0.309409563,0.241546934,0.060738206,0.160743873,0.086623193,0.031058154,0.390665654,0.226859198,-0.011726264,0.169881359,0.231612517,0.233961569,0.260674181
16,0.187325737,0.327985177,0.245406244,-0.060507278,-0.065716831,0.390215925,0.112339428,0.133110724,0.103679409,0.159943981,0.064986065,0.353702764,0.188893687,0.246635784,0.180734595,0.033864799,0.047234948,0.424111363,0.238677836,0.115568345,0.276352415,0.123532013,0.157681752,0.254644572
17,0.315100736,0.425394559,0.328988545,0.077033683,-0.125418103,0.308346519,0.244829533,0.287052885,-0.017850879,0.199670691,0.027929057,0.330839417,0.341088875,0.390711608,0.144432865,0.031749115,-0.052233737,0.358860027,0.345660888,0.290358645,0.280947122,0.064958335,0.037654453,0.33434334
18,0.296818868,0.375203265,0.253091059,0.09643059,-0.082798634,0.275698093,0.11703344,0.054704094,-0.024592782,0.10617016,0.017343788,0.317220697,0.252282963,0.241485135,0.066424271,0.002151784,-0.106928212,0.277005511,0.156401126,0.201127736,0.163277014,0.130621508,0.112145446,0.204475597
19,0.279711771,0.375320694,0.266604944,-0.037032717,-0.122078972,0.326723584,0.252397989,0.229686194,-0.037754146,0.241912694,0.054084218,0.281385063,0.299583167,0.264915017,0.098844597,0.054671811,-0.101440158,0.385277772,0.202461727,0.249294011,0.202440352,0.062937533,0.128342407,0.208610919
20,0.214725327,0.276616813,0.234447905,-0.103172444,0.035101246,0.382522237,0.06698851,0.253425447,0.030414887,0.193040118,0.009738636,0.368712149,0.229356319,0.18554436,0.169678173,-0.014105684,-0.046464434,0.456618333,0.261044059,0.268918141,0.224401121,-0.066380843,0.022769194,0.364696162
21,0.363313148,0.414147795,0.25479645,0.089948245,0.034086553,0.423256276,0.304461968,0.254656745,-0.157924995,0.26198996,0.127034582,0.352763961,0.4090992,0.333129147,0.102708549,0.207424349,0.029183174,0.442394055,0.380388674,0.191511997,0.211615614,0.28320135,0.195272088,0.285038932
22,0.15750664,0.345284869,0.143347562,-0.062097929,-0.192054419,0.426757887,0.146645567,0.122478297,0.190847569,0.243544936,-0.004231218,0.324000922,0.194759254,0.201058388,0.082691122,0.088162851,-0.091721441,0.475796317,0.206410703,0.136370751,0.334557176,0.115039878,0.036839884,0.342322557
23,0.281796252,0.330089551,0.275566256,0.151895825,0.073389153,0.341524396,0.182362888,0.134191566,-0.065547959,0.261877202,0.178248582,0.351548946,0.377106825,0.202946476,0.081280467,0.122775551,0.009054537,0.43808248,0.298982661,0.191367203,0.27141119,0.09540818,0.154670177,0.28234035
24,0.420032872,0.338039983,0.363560685,0.018779952,-0.072409703,0.376156821,0.372343507,0.284584207,0.008900734,0.192280276,0.18185788,0.383845014,0.419162845,0.307773027,0.172360249,0.053422772,-0.074139499,0.423911167,0.42923882,0.128289088,0.241826355,-0.008467315,0.130490833,0.33514344
25,0.366408378,0.295828366,0.229343654,0.056935042,-0.046912715,0.416217779,0.314728342,0.202821243,0.054877382,0.186740873,0.041025101,0.398646995,0.337158932,0.184176702,0.109120423,0.07352144,0.019785937,0.353943992,0.338367094,0.172930514,0.185317726,0.145117133,0.200133794,0.278850756
26,0.411875442,0.303340182,0.137989976,-0.071318894,-0.050181454,0.327413954,0.212372741,0.1819173,0.015756988,0.201294331,0.136149667,0.318449141,0.355747428,0.189574521,0.073482833,-0.018063509,-0.05215852,0.366948611,0.298820587,0.096781673,0.258164842,-0.026720299,0.230790237,0.228820633
27,0.326363853,0.320818426,0.265188289,-0.074862173,-0.072383178,0.444475247,0.208934091,0.16552512,-0.066455338,0.316707323,0.11283331,0.287631284,0.299974017,0.152912827,0.206470036,0.04457875,-0.011608601,0.454785898,0.274001939,0.229183798,0.246879316,0.197768617,0.082188657,0.275751667
28,0.442865479,0.326100183,0.32169921,0.047221804,0.074548165,0.482798534,0.291979253,0.290985559,0.000264176,0.179980505,0.071806094,0.393991802,0.49155159,0.333774098,0.115011664,0.161418194,0.097242594,0.515262325,0.379418171,0.207124487,0.31036089,0.099692947,0.231628922,0.286145892
