,IND_diagonal_aec_alpha,IND_diagonal_aec_beta,IND_diagonal_aec_delta,IND_diagonal_aec_gamma1,IND_diagonal_aec_gamma2,IND_diagonal_aec_theta,IND_diagonal_dwpli_alpha,IND_diagonal_dwpli_beta,IND_diagonal_dwpli_delta,IND_diagonal_dwpli_gamma1,IND_diagonal_dwpli_gamma2,IND_diagonal_dwpli_theta,STD_diagonal_aec_alpha,STD_diagonal_aec_beta,STD_diagonal_aec_delta,STD_diagonal_aec_gamma1,STD_diagonal_aec_gamma2,STD_diagonal_aec_theta,STD_diagonal_dwpli_alpha,STD_diagonal_dwpli_beta,STD_diagonal_dwpli_delta,STD_diagonal_dwpli_gamma1,STD_diagonal_dwpli_gamma2,STD_diagonal_dwpli_theta
2627,0.060931227,-0.091691868,0.135358384,-0.030266617,-0.038163695,-0.03026642,-0.046475118,-0.031242049,-0.030267054,-0.028003882,-0.006348735,-0.031743574,0.132613946,-0.216874541,0.072317679,-0.118082043,-0.038721642,0.083591562,-0.039130821,-0.030638061,-0.030235381,-0.028208201,-0.003999344,-0.03180142
2628,0.166734811,0.070243463,-0.050797354,-0.046764572,-0.049084355,-0.046764506,-0.050415483,-0.04722096,-0.046760977,-0.04710353,-0.031360141,-0.048209809,0.200053327,0.065852871,-0.053982474,-0.104299282,-0.048817245,-0.061992512,-0.047829111,-0.046814055,-0.04672136,-0.047388364,-0.031974053,-0.048251916
2629,0.078040417,0.09832647,-0.128075026,-0.047203489,-0.058271384,-0.047203256,-0.072682695,-0.046657004,-0.047093409,-0.045537957,-0.037522635,-0.04791003,0.133277684,-0.011122269,-0.097433071,-0.107246894,-0.059817398,0.041036207,-0.061011547,-0.046568486,-0.047094892,-0.045812222,-0.037282942,-0.049218246
2630,0.206929726,0.045557025,-0.013794117,-0.038094418,-0.047041583,-0.038094246,-0.048034922,-0.0379158,-0.038023179,-0.036957251,-0.020892007,-0.038812849,0.243521414,-0.116331127,-0.078380005,-0.09305975,-0.049348999,0.207011048,-0.044876355,-0.037896208,-0.038061493,-0.037084931,-0.02205483,-0.039219509
2631,0.063375026,-0.107301897,0.071758345,-0.010414044,-0.016278091,-0.010413841,-0.010775246,-0.010752894,-0.010455758,-0.008829113,0.005304618,-0.011158711,0.24723586,-0.246127004,0.011131643,-0.091500699,-0.017859196,0.070147913,-0.009854379,-0.010474738,-0.01042973,-0.009092063,0.006822965,-0.013516271
2632,0.061957001,0.049906059,-0.017978572,-0.060408927,-0.066904956,-0.06040874,-0.073516395,-0.060778414,-0.060306324,-0.059204194,-0.042011526,-0.060443573,0.175286251,-0.157176001,0.013582627,-0.137350615,-0.067835171,0.129114166,-0.070426636,-0.06052818,-0.060343856,-0.059535962,-0.040748131,-0.061359368
2633,0.072373229,0.024844294,0.054984233,-0.005157413,-0.007781674,-0.005157081,-0.034170005,-0.004650627,-0.005199812,-0.007329982,0.01883603,-0.00482218,0.127812668,-0.101446217,0.002064725,-0.10595799,-0.008129039,-0.018675957,-0.025543292,-0.004823556,-0.005173778,-0.008180914,0.020785545,-0.005005077
2634,0.094312358,0.014294734,-0.081816675,-0.029691276,-0.033543968,-0.029691182,-0.045267411,-0.028603422,-0.02969072,-0.030147687,-0.015399401,-0.034648322,0.115641048,-0.185568752,0.008995751,-0.03194196,-0.0337468,-0.040842378,-0.037570196,-0.028899927,-0.02965502,-0.030456231,-0.01353335,-0.035108631
2635,0.0705704,0.095997418,0.098946825,-0.052695856,-0.054157661,-0.052695577,-0.08073334,-0.051887577,-0.052701921,-0.051870322,-0.039772572,-0.05359022,0.22650302,-0.02516504,0.033199661,-0.161763004,-0.054899382,0.156799667,-0.071335484,-0.052065105,-0.052702693,-0.052138063,-0.040588774,-0.055333702
2636,0.0919074,0.006902442,0.116696976,-0.005104141,-0.006151741,-0.005103844,-0.050907357,-0.005485208,-0.005157467,-0.005800722,0.00936369,-0.007081176,0.233419678,-0.104238706,0.05366856,-0.035289614,-0.005781838,0.158254177,-0.033030659,-0.005150822,-0.005145346,-0.006110761,0.009216769,-0.006720521
