,IND_diagonal_aec_alpha,IND_diagonal_aec_beta,IND_diagonal_aec_delta,IND_diagonal_aec_gamma1,IND_diagonal_aec_gamma2,IND_diagonal_aec_theta,IND_diagonal_dwpli_alpha,IND_diagonal_dwpli_beta,IND_diagonal_dwpli_delta,IND_diagonal_dwpli_gamma1,IND_diagonal_dwpli_gamma2,IND_diagonal_dwpli_theta,STD_diagonal_aec_alpha,STD_diagonal_aec_beta,STD_diagonal_aec_delta,STD_diagonal_aec_gamma1,STD_diagonal_aec_gamma2,STD_diagonal_aec_theta,STD_diagonal_dwpli_alpha,STD_diagonal_dwpli_beta,STD_diagonal_dwpli_delta,STD_diagonal_dwpli_gamma1,STD_diagonal_dwpli_gamma2,STD_diagonal_dwpli_theta
56,0.317384762,0.270516781,0.231148377,-0.202158767,-0.171516119,-0.20215836,-0.178583654,-0.199288007,-0.202634657,-0.176367972,-0.012324058,-0.163576151,0.39613586,0.223545209,0.166745325,-0.061884579,-0.152341154,0.164234002,-0.197611745,-0.199904275,-0.202206707,-0.178466389,-0.002645231,-0.188562423
57,0.384602562,0.358843872,0.181008215,-0.081564314,-0.078710443,-0.08156285,-0.087329953,-0.0795257,-0.081222922,-0.07665148,0.065099779,-0.036138479,0.446033921,0.184449163,0.196749512,0.003858281,-0.063584164,0.22837373,-0.09173051,-0.080135442,-0.081324628,-0.080364661,0.076936794,-0.050424889
58,0.382031693,0.27302843,0.326938408,-0.116214098,-0.114858217,-0.116212092,-0.151627462,-0.111511937,-0.116694658,-0.099822669,0.051930291,-0.081479527,0.418040539,0.067884448,0.266262085,0.061976656,-0.101985951,0.320871023,-0.141953621,-0.112636633,-0.116412953,-0.101765021,0.071531965,-0.092274396
59,0.24989839,0.294654664,0.348599719,-0.127276476,-0.126294604,-0.127274725,-0.148072062,-0.127094666,-0.127655876,-0.114233387,0.057278789,-0.116812143,0.348241798,0.204082057,0.28776069,0.057213538,-0.112500817,0.325520916,-0.149989049,-0.126591941,-0.127887711,-0.116911235,0.070789058,-0.135225931
60,0.376809374,0.287559417,0.307548033,-0.040908661,-0.057944834,-0.040905366,-0.069446602,-0.040087794,-0.041481259,-0.020757315,0.137117554,0.021053833,0.464206004,0.095646148,0.183722959,0.021360539,-0.056304825,0.387205509,-0.066795888,-0.039270694,-0.041597298,-0.026292026,0.14162535,-0.007454762
61,0.335778552,0.279466931,0.248603831,-0.039384716,-0.040348409,-0.039382661,-0.086772922,-0.04027975,-0.039401409,-0.054112009,0.103933888,-0.038903499,0.401780358,0.029765953,0.190531074,0.089370477,-0.037046576,0.217696015,-0.08106251,-0.038547034,-0.039204436,-0.060705773,0.104707583,-0.050593617
62,0.364564762,0.231647033,0.282804644,-0.163846425,-0.145313964,-0.163844207,-0.14741494,-0.158379061,-0.164907906,-0.160125167,0.061915458,-0.136604943,0.440573375,0.127324341,0.281322158,0.062776075,-0.13161446,0.246258665,-0.152182953,-0.159560992,-0.164590016,-0.163875065,0.088191498,-0.145058273
63,0.370264677,0.321683459,0.241107129,-0.132729243,-0.065426425,-0.132728254,-0.155317477,-0.131365594,-0.13297289,-0.136643726,0.061297083,-0.122031209,0.451515228,0.215119679,0.22372887,0.063885774,-0.048069659,0.235106036,-0.158620764,-0.130904545,-0.13284335,-0.138882656,0.063069623,-0.122455698
64,0.306748831,0.253374823,0.180918543,-0.072823226,-0.101612104,-0.072820637,-0.194517752,-0.071467338,-0.073233212,-0.05540934,0.107713108,-0.076338803,0.390355524,0.019241957,0.223659123,0.009329118,-0.100212742,0.276845705,-0.178366638,-0.071794172,-0.072853715,-0.05923207,0.11303964,-0.089063981
65,0.43362339,0.298712086,0.353548017,-0.146596665,-0.128814885,-0.146593789,-0.137057149,-0.144197079,-0.147197001,-0.13870393,0.106220357,-0.101139002,0.505931015,0.123137066,0.250783369,-0.086190312,-0.11803439,0.418579889,-0.157333725,-0.144324575,-0.147104008,-0.143257796,0.099501067,-0.119942319
66,0.339227954,0.205563765,0.153788185,-0.204566371,-0.158452517,-0.204563457,-0.184296259,-0.204629336,-0.205601725,-0.184859397,0.069988635,-0.192519018,0.386993795,0.080652751,0.119833968,-0.0526361,-0.146479549,0.201963368,-0.200880993,-0.204186225,-0.204796729,-0.189014124,0.09560386,-0.20003346
67,0.364002163,0.212409241,0.27764132,-0.13505963,-0.108652391,-0.1350579,-0.162732404,-0.133054231,-0.134868464,-0.127370771,0.054097995,-0.104908883,0.455892645,0.090896309,0.223747578,0.021831229,-0.098690768,0.360444716,-0.175968184,-0.133380087,-0.134849195,-0.13091763,0.048549713,-0.12544301
68,0.278666698,0.244147022,0.220988415,-0.102876502,-0.132852143,-0.102874432,-0.17190345,-0.101888214,-0.103359126,-0.095639617,0.098320555,-0.082398895,0.329939289,0.110152892,0.233578117,-0.025979368,-0.130717154,0.273451941,-0.155643838,-0.101632866,-0.102934817,-0.097667601,0.097664298,-0.107880394
69,0.397714431,0.311886443,0.340600889,-0.171116325,-0.173985164,-0.17111446,-0.183575027,-0.16545337,-0.171887716,-0.176670556,0.004877892,-0.166457734,0.478963007,0.182656151,0.196516836,0.037673731,-0.173728414,0.311044407,-0.182188269,-0.166798098,-0.171739577,-0.179359286,0.003699031,-0.178967588
70,0.358813185,0.29625728,0.218802108,-0.158293343,-0.121320406,-0.158291632,-0.200120938,-0.158605961,-0.158092122,-0.145552346,0.03310583,-0.131001591,0.381734091,0.128157839,0.150832405,0.048468444,-0.109689495,0.163726608,-0.208320585,-0.15761552,-0.157937725,-0.14668538,0.056457044,-0.136050051
71,0.228592092,0.209978885,0.261287531,-0.345157059,-0.3685869,-0.345154625,-0.337112766,-0.344539222,-0.34532203,-0.352357283,-0.030119553,-0.310314492,0.36521017,0.083350807,0.197343706,0.05346417,-0.362200437,0.193286495,-0.351954477,-0.344875465,-0.345510609,-0.353445227,-0.011171617,-0.331871141
72,0.347773797,0.313923339,0.275826863,-0.170271385,-0.202627405,-0.170269384,-0.134035079,-0.169052899,-0.171189833,-0.1694219,0.116773756,-0.138627619,0.453707331,0.202246624,0.278136564,0.010561155,-0.199531632,0.288359526,-0.159925785,-0.168830514,-0.171197329,-0.174630286,0.142604211,-0.156228753
73,0.339802882,0.319511441,0.132026691,-0.213105833,-0.206365607,-0.213104288,-0.153206351,-0.209137538,-0.213614764,-0.214384323,0.006325319,-0.160966977,0.343146792,0.212301171,0.203974017,-0.097021495,-0.198823063,0.166210689,-0.16436482,-0.20975572,-0.21311295,-0.217988818,0.017386514,-0.179598161
74,0.494481019,0.362556945,0.257764854,-0.1453184,-0.104443575,-0.145317673,-0.109658603,-0.14260162,-0.146943345,-0.130398068,0.045229289,-0.115338438,0.483954192,0.175794866,0.19496416,0.034400544,-0.093731082,0.277526173,-0.130250938,-0.142526627,-0.145764989,-0.138569135,0.065128035,-0.123498458
75,0.3331849,0.243011136,0.17366592,-0.231341007,-0.216264241,-0.231339301,-0.218962513,-0.227100325,-0.231322157,-0.231736403,-0.024803748,-0.211794951,0.410598306,0.129719809,0.116337782,-0.059839663,-0.211528107,0.0465916,-0.233317596,-0.227911725,-0.231526823,-0.233356956,-0.001806793,-0.235934152
76,0.388097336,0.277160915,0.151843604,-0.11481762,-0.102755586,-0.114815781,-0.177383662,-0.114894402,-0.114789048,-0.11204209,0.083991561,-0.12031081,0.458503801,0.132599351,0.194771325,0.043184327,-0.095360287,0.126882033,-0.183606555,-0.114935206,-0.114970744,-0.115045303,0.082675441,-0.125443411
